pl_name,discoverymethod,pl_rade,pl_bmasse
"TOI-663 d","Transit",1.98952440,
"Kepler-1676 b","Transit",1.88000000,
"Kepler-1046 b","Transit",1.76000000,
"K2-87 b","Transit",4.60000000,
"Kepler-1669 b","Transit",2.78043818,
"Kepler-1084 b","Transit",1.14000000,
"Kepler-123 b","Transit",2.51000000,
"Kepler-1345 b","Transit",,
"Kepler-1961 b","Transit",1.10000000,
"OGLE-2018-BLG-1428L b","Microlensing",,240.00000000
"Kepler-130 c","Transit",2.81000000,
"Kepler-1195 b","Transit",2.14000000,
"Kepler-1920 b","Transit",,
"K2-121 b","Transit",9.12000000,
"Kepler-980 b","Transit",2.05000000,
"K2-164 b","Transit",3.24925008,
"Kepler-1902 b","Transit",1.02000000,
"Kepler-333 c","Transit",1.16000000,
"Kepler-1501 b","Transit",,
"Kepler-1355 b","Transit",,
"Kepler-824 b","Transit",1.84000000,
"K2-55 b","Transit",4.07000000,
"Kepler-278 b","Transit",4.54000000,
"HD 210702 b","Radial Velocity",,481.51003660
"Kepler-259 b","Transit",2.80000000,
"Kepler-244 b","Transit",2.76000000,
"Kepler-1640 b","Transit",,
"HD 21749 c","Transit",0.96179656,
"KMT-2021-BLG-0748L b","Microlensing",,130.30964687
"Kepler-630 b","Transit",3.18000000,
"Kepler-1448 b","Transit",1.61000000,
"NGTS-35 b","Transit",10.90000000,152.00000000
"TOI-5489 c","Transit",1.28000000,
"Kepler-683 b","Transit",,
"Kepler-1082 b","Transit",0.80000000,
"Kepler-1655 b","Transit",2.29200000,
"OGLE-2018-BLG-1119L b","Microlensing",,289.22385037
"Kepler-331 d","Transit",2.19000000,
"Kepler-1102 b","Transit",,
"Kepler-382 b","Transit",1.46000000,
"Kepler-341 e","Transit",,
"Kepler-772 b","Transit",1.96000000,
"Kepler-1510 b","Transit",2.97000000,
"Kepler-1088 b","Transit",,
"Kepler-1641 b","Transit",3.11000000,
"Kepler-475 b","Transit",2.47000000,
"Kepler-363 c","Transit",2.36000000,
"Kepler-1541 b","Transit",,
"Kepler-1178 b","Transit",0.73000000,
"Kepler-384 b","Transit",1.30000000,
"Kepler-330 c","Transit",2.21000000,
"HATS-46 b","Transit",,
"Kepler-756 b","Transit",1.12000000,
"Kepler-314 c","Transit",2.75000000,
"Kepler-944 b","Transit",3.35200000,
"Kepler-197 e","Transit",1.00500000,
"Kepler-1912 b","Transit",1.21000000,
"Kepler-296 e","Transit",1.08000000,
"Kepler-1807 b","Transit",2.14000000,
"Kepler-107 b","Transit",1.55000000,
"Kepler-217 b","Transit",,
"Kepler-194 b","Transit",1.46000000,
"HAT-P-23 b","Transit",15.35633000,664.26470000
"Kepler-213 b","Transit",1.46200000,
"CoRoT-21 b","Transit",14.57170000,705.58260000
"Kepler-1486 b","Transit",2.26000000,
"Kepler-220 c","Transit",,
"Kepler-1736 b","Transit",2.44000000,
"Kepler-341 e","Transit",1.99000000,
"Kepler-424 b","Transit",9.13000000,
"KMT-2019-BLG-0253L b","Microlensing",,9.20000000
"Kepler-656 b","Transit",3.69000000,
"KELT-23 A b","Transit",14.68800000,
"WASP-165 b","Transit",,
"OGLE-2018-BLG-0799L b","Microlensing",,120.77479466
"Kepler-416 c","Transit Timing Variations",,
"Kepler-47 c","Transit",4.65000000,3.17000000
"Kepler-1715 b","Transit",2.98000000,
"Kepler-726 b","Transit",,
"Kepler-1381 b","Transit",2.41000000,
"Kepler-36 b","Transit",1.45000000,
"Kepler-784 c","Transit",1.77499998,
"Kepler-647 b","Transit",1.15000000,
"Kepler-358 c","Transit",3.39000000,
"Kepler-1496 b","Transit",,
"WASP-174 b","Transit",14.57170000,413.17900000
"K2-146 b","Transit",1.47000000,
"Kepler-252 b","Transit",1.20000000,
"Kepler-975 b","Transit",1.50000000,
"Kepler-620 b","Transit",,
"Kepler-42 d","Transit",0.57000000,
"Kepler-1668 b","Transit",,
"Kepler-644 b","Transit",,
"Kepler-689 b","Transit",2.45000000,
"OGLE-2018-BLG-0799L b","Microlensing",,82.63538582
"Kepler-1011 b","Transit",3.05000000,
"Kepler-1034 b","Transit",,
"Kepler-104 d","Transit",3.41000000,
"Kepler-1584 b","Transit",,
"Kepler-447 b","Transit",,
"Kepler-432 b","Transit",12.41000000,
"Kepler-308 b","Transit",2.23000000,
"Kepler-294 c","Transit",2.80000000,
"Kepler-1775 b","Transit",3.56000000,
"Kepler-896 c","Transit",3.23000000,
"HATS-5 b","Transit",,
"Kepler-189 c","Transit",2.98000000,
"Kepler-208 e","Transit",,
"Kepler-1925 b","Transit",,
"Kepler-1882 b","Transit",1.48674404,
"HD 181433 b","Radial Velocity",,7.50000000
"Kepler-1623 b","Transit",,
"HD 21693 c","Radial Velocity",,17.37000000
"Kepler-424 b","Transit",10.96253267,
"TOI-5076 b","Transit",3.48935569,16.14568308
"HD 207897 b","Transit",2.38101000,
"Kepler-856 b","Transit",,
"Kepler-431 d","Transit",1.22000000,
"OGLE-2018-BLG-0596L b","Microlensing",,1.30000000
"Kepler-203 c","Transit",2.54000000,
"Kepler-1770 b","Transit",2.60000000,
"WASP-71 b","Transit",13.22662000,441.78370000
"HD 109246 b","Radial Velocity",,273.33380000
"Kepler-201 c","Transit",,
"K2-274 b","Transit",,
"Kepler-1375 b","Transit",1.21000000,
"Kepler-225 b","Transit",1.20000000,
"WASP-34 b","Transit",,
"Kepler-181 b","Transit",,
"Kepler-539 c","Transit Timing Variations",,762.79200000
"Kepler-94 b","Transit",3.04000000,
"Kepler-1109 b","Transit",1.77000000,
"Kepler-127 c","Transit",2.42000000,
"KMT-2016-BLG-0212L b","Microlensing",,5.80000000
"Kepler-602 b","Transit",2.73600000,
"Kepler-351 b","Transit",3.19000000,
"HD 111232 c","Radial Velocity",,5740.93451564
"Kepler-1375 b","Transit",1.74000000,
"Kepler-221 d","Transit",2.52000000,
"Kepler-872 b","Transit",1.60000000,
"Kepler-110 c","Transit",2.37000000,
"TOI-1450 A b","Transit",1.13000000,1.25800000
"Kepler-1631 b","Transit",,
"HD 219828 b","Radial Velocity",,19.80000000
"HAT-P-40 b","Transit",,
"HD 37124 c","Radial Velocity",,190.69000000
"Kepler-1038 c","Transit",1.17000000,
"Kepler-1806 b","Transit",,
"Kepler-402 d","Transit",1.30000000,
"Kepler-155 c","Transit",1.76000000,
"Kepler-786 b","Transit",,
"Kepler-996 b","Transit",2.30200000,
"Kepler-282 c","Transit",1.47100000,
"Kepler-1890 b","Transit",0.72600000,
"Kepler-1058 b","Transit",,
"Kepler-1681 b","Transit",3.04000000,
"Kepler-327 c","Transit",1.18000000,20.30000000
"Kepler-164 e","Transit",3.10000000,
"Kepler-590 b","Transit",3.46000000,
"Kepler-20 b","Transit",2.13000000,
"Kepler-676 b","Transit",3.04000000,
"Kepler-1045 b","Transit",2.45000000,
"Kepler-369 b","Transit",1.15000000,
"WASP-54 b","Transit",,
"Kepler-102 d","Transit",,
"Kepler-391 b","Transit",3.20000000,
"Kepler-381 d","Transit",0.92300000,
"Kepler-1372 b","Transit",1.26600000,
"Kepler-1584 b","Transit",1.51000000,
"TIC 279401253 b","Transit",11.20898070,1951.46641898
"Kepler-288 b","Transit",1.67000000,
"Kepler-1785 b","Transit",4.09200000,
"Kepler-557 b","Transit",5.15300000,
"Kepler-295 d","Transit",1.74000000,
"Kepler-1421 b","Transit",0.71000000,
"Kepler-1345 b","Transit",,
"Kepler-67 b","Transit",2.81000000,
"Kepler-265 c","Transit",2.50000000,
"Kepler-333 c","Transit",,
"Kepler-1865 b","Transit",1.50000000,
"Kepler-267 b","Transit",1.98000000,
"Kepler-1049 b","Transit",0.96000000,
"K2-10 b","Transit",3.84000000,27.00000000
"Kepler-1643 b","Transit",1.72000000,
"Kepler-748 b","Transit",2.23000000,
"HIP 109384 b","Radial Velocity",,495.81480000
"Kepler-1888 b","Transit",1.13000000,
"Kepler-1081 b","Transit",0.95700000,
"Kepler-1134 b","Transit",2.19000000,
"Kepler-975 c","Transit",,
"Kepler-124 c","Transit",,
"OGLE-2012-BLG-0406L b","Microlensing",,
"Kepler-338 e","Transit Timing Variations",1.76700000,
"Kepler-1447 b","Transit",3.06800000,
"Kepler-1180 b","Transit",2.51600000,
"Kepler-1132 b","Transit",2.35000000,
"Kepler-346 c","Transit",2.87100000,
"Kepler-229 b","Transit",2.41000000,
"Kepler-744 b","Transit",2.70000000,
"Kepler-1302 b","Transit",,
"K2-209 b","Transit",0.86850263,
"Kepler-1684 b","Transit",3.62000000,
"Kepler-474 b","Transit",3.06000000,
"Kepler-1717 b","Transit",2.30000000,
"HAT-P-6 b","Transit",15.40140000,
"Kepler-775 b","Transit",1.19200000,
"Kepler-99 b","Transit",1.81000000,
"HD 118203 b","Radial Velocity",,677.00000000
"Kepler-183 b","Transit",,
"Kepler-1528 b","Transit",1.29000000,
"Kepler-163 c","Transit",2.23000000,
"Kepler-83 d","Transit",1.81000000,
"Kepler-131 c","Transit",,
"Kepler-352 c","Transit",1.25000000,
"Kepler-1456 b","Transit",,
"Kepler-1311 b","Transit",1.06000000,
"Kepler-1355 b","Transit",1.38000000,
"Kepler-234 b","Transit",3.52400000,
"TOI-251 b","Transit",,
"Kepler-1551 b","Transit",,
"Kepler-464 b","Transit",,
"Kepler-251 c","Transit",3.08000000,
"Kepler-603 c","Transit",,
"K2-15 b","Transit",2.84000000,
"K2-291 b","Transit",1.58900000,6.49000000
"TOI-2346 b","Transit",16.11851425,394.10722468
"WASP-55 b","Transit",,
"Kepler-5 b","Transit",17.40000000,
"Kepler-2001 c","Transit",1.83000000,
"Kepler-1090 c","Transit",3.08000000,
"Kepler-580 b","Transit",,
"OGLE-2012-BLG-0950L b","Microlensing",,25.00000000
"Kepler-281 c","Transit",4.90000000,
"Kepler-197 c","Transit",1.23000000,5.30000000
"Kepler-224 e","Transit",2.02000000,
"Kepler-133 b","Transit",1.87000000,
"HAT-P-54 b","Transit",,
"OGLE-2016-BLG-0613L AB b","Microlensing",,874.00000000
"Kepler-1466 b","Transit",1.44800000,
"Kepler-886 b","Transit",,
"Kepler-712 b","Transit",3.41000000,
"Kepler-372 d","Transit",2.42000000,
"TOI-6716 b","Transit",0.98200000,
"Kepler-206 c","Transit",1.76600000,
"Kepler-65 d","Transit",1.60700000,
"WASP-99 b","Transit",11.43318000,772.32690000
"KMT-2017-BLG-0165L b","Microlensing",,
"K2-157 c","Radial Velocity",,30.80000000
"Kepler-1536 b","Transit",2.98500000,
"Kepler-783 b","Transit",0.93000000,
"WASP-126 b","Transit",10.76064000,88.99240000
"TOI-663 b","Transit",2.27000000,4.45000000
"Kepler-104 c","Transit",2.36000000,
"Kepler-614 b","Transit",2.35000000,
"TOI-2194 b","Transit",1.70050000,
"Kepler-282 e","Transit",3.29500000,
"Kepler-102 b","Transit",0.49000000,
"HAT-P-15 b","Transit",12.01600000,618.47100000
"Kepler-203 d","Transit",,
"Kepler-338 b","Transit",,
"Kepler-442 b","Transit",1.34000000,
"Kepler-1005 b","Transit",1.50000000,
"K2-295 b","Transit",,
"Kepler-139 b","Transit",2.73000000,
"Kepler-180 c","Transit",2.60000000,
"Kepler-788 b","Transit",2.16000000,
"Kepler-614 b","Transit",,
"Kepler-1531 b","Transit",1.27000000,
"Kepler-275 d","Transit",3.08000000,
"Kepler-1308 b","Transit",0.52000000,
"Kepler-1001 c","Transit",1.55000000,
"OGLE-2018-BLG-0532L b","Microlensing",,6.22800000
"Kepler-1269 b","Transit",1.54000000,
"Kepler-370 c","Transit",1.91000000,
"Kepler-1237 b","Transit",,
"Kepler-1079 b","Transit",2.87000000,
"Kepler-956 b","Transit",2.79100000,
"Kepler-81 c","Transit",1.87000000,
"OGLE-2007-BLG-368L b","Microlensing",,20.00000000
"Kepler-737 b","Transit",,
"TOI-2580 b","Transit",17.37392009,200.23189641
"Kepler-310 b","Transit",,
"Kepler-1751 b","Transit",1.56000000,
"Kepler-1350 b","Transit",2.13000000,
"EPIC 201841433 b","Transit",1.10000000,
"Kepler-305 c","Transit",3.30000000,6.00000000
"Kepler-572 b","Transit",2.29000000,
"Kepler-766 b","Transit",2.59000000,
"K2-3 b","Transit",2.14000000,6.48000000
"Kepler-344 c","Transit",,
"Kepler-294 b","Transit",1.79000000,
"Kepler-255 d","Transit",1.45000000,
"Kepler-11 f","Transit",2.74000000,
"61 Vir b","Radial Velocity",,5.11703735
"Kepler-1297 b","Transit",1.27000000,
"KMT-2023-BLG-0735L b","Microlensing",,38.77506565
"HD 108874 c","Radial Velocity",,323.53700000
"Kepler-1433 b","Transit",1.56000000,
"Kepler-850 b","Transit",1.88100000,
"Kepler-1797 b","Transit",,
"Kepler-151 c","Transit",2.09000000,
"Kepler-948 b","Transit",1.35000000,
"Kepler-262 c","Transit",1.64000000,
"KMT-2023-BLG-1642L b","Microlensing",,343.25467956
"XO-1 b","Transit",,
"Kepler-85 b","Transit",,
"Kepler-116 c","Transit",2.42200000,
"Kepler-427 b","Transit",9.83000000,
"Kepler-1099 b","Transit",2.83000000,
"Kepler-574 b","Transit",2.25000000,
"Kepler-165 b","Transit",,
"Kepler-858 b","Transit",,
"TOI-5218 b","Transit",9.86000000,657.00000000
"Kepler-318 b","Transit",4.47852383,
"Kepler-11 c","Transit",3.05100000,11.14626911
"KMT-2019-BLG-0298L b","Microlensing",,587.98255295
"Kepler-889 b","Transit",,
"Kepler-113 b","Transit",2.16400000,
"Kepler-1244 b","Transit",,
"Kepler-1416 b","Transit",0.86000000,
"Kepler-92 d","Transit",,
"TOI-669 b","Transit",2.76254271,
"K2-58 b","Transit",2.59425303,
"TOI-1752 c","Transit",2.29000000,
"Kepler-80 f","Transit",1.23000000,
"Kepler-69 c","Transit",1.74000000,
"Kepler-252 b","Transit",1.26000000,
"Kepler-267 c","Transit",2.02000000,
"Kepler-1719 b","Transit",3.26000000,
"Kepler-436 c","Transit",2.75000000,
"Kepler-1216 b","Transit",1.46000000,
"KOI-13 b","Transit",22.77000000,
"Kepler-183 c","Transit",2.54000000,
"HD 93385 b","Radial Velocity",,4.20000000
"Kepler-1390 b","Transit",,
"Kepler-208 b","Transit",1.83000000,
"Kepler-1701 b","Transit",1.99000000,
"Kepler-1340 b","Transit",1.11000000,
"K2-91 b","Transit",1.10000000,
"Kepler-1530 b","Transit",1.58100000,
"Kepler-100 b","Transit",1.24000000,
"Kepler-358 b","Transit",2.91000000,
"OGLE-2016-BLG-0263L b","Microlensing",,1300.00000000
"Kepler-1671 b","Transit",1.25000000,
"Kepler-250 b","Transit",1.08000000,
"Kepler-549 d","Transit",,
"Kepler-79 c","Transit",,8.20000000
"Kepler-1256 b","Transit",1.40000000,
"Kepler-1293 b","Transit",0.90000000,
"Kepler-82 e","Transit",2.30000000,
"Kepler-194 c","Transit",2.65000000,
"Kepler-1141 b","Transit",0.87400000,
"Kepler-14 b","Transit",12.73300000,2669.66000000
"Kepler-147 b","Transit",1.29000000,
"Kepler-977 b","Transit",2.76000000,
"GJ 896 A b","Astrometry",,718.29219982
"Kepler-291 c","Transit",2.32000000,
"Kepler-1374 b","Transit",1.70000000,
"Kepler-42 d","Transit",0.69000000,
"Kepler-1317 b","Transit",1.47100000,
"Kepler-1104 b","Transit",1.23000000,
"Kepler-957 b","Transit",5.50000000,
"Kepler-1930 b","Transit",,
"Kepler-467 b","Transit",1.69000000,
"Kepler-1673 b","Transit",,
"Kepler-267 c","Transit",2.13000000,
"Kepler-967 b","Transit",2.22000000,
"Kepler-1877 b","Transit",0.48000000,
"Kepler-1235 b","Transit",0.79000000,
"Kepler-654 b","Transit",2.07000000,
"GJ 667 C b","Radial Velocity",,5.60000000
"Kepler-1780 b","Transit",3.21000000,
"Kepler-532 b","Transit",2.62000000,
"HD 13908 b","Radial Velocity",,274.91000000
"KMT-2023-BLG-0119L b","Microlensing",,83.70000000
"Kepler-645 b","Transit",,
"TOI-837 b","Transit",8.63093000,381.39600000
"K2-403 b","Transit",5.33300000,
"Kepler-1435 b","Transit",0.86000000,
"HD 98649 b","Radial Velocity",,2665.30902110
"Kepler-223 e","Transit",,
"Kepler-120 b","Transit",2.15000000,
"Kepler-82 e","Transit",2.22900000,
"Kepler-1509 b","Transit",1.85000000,
"Kepler-553 b","Transit",,
"Kepler-802 b","Transit",3.40300000,
"Kepler-386 c","Transit",1.92600000,
"Kepler-24 b","Transit",3.21000000,
"Kepler-178 d","Transit",3.29000000,
"Kepler-302 b","Transit",2.88000000,
"Kepler-1158 b","Transit",2.67600000,
"Kepler-750 c","Transit",1.62000000,
"Kepler-582 b","Transit",3.39000000,
"HATS-46 b","Transit",10.55059224,
"Kepler-1734 b","Transit",,
"Kepler-1491 b","Transit",,
"KMT-2016-BLG-1107L b","Microlensing",,1043.00000000
"HD 5608 b","Radial Velocity",,444.96200000
"Kepler-535 b","Transit",2.05000000,
"Kepler-367 c","Transit",,
"TOI-5300 b","Transit",9.86390302,190.69704420
"Kepler-1244 b","Transit",1.15000000,
"Kepler-1720 b","Transit",,
"GJ 9714 b","Radial Velocity",,2988.54051102
"Kepler-509 b","Transit",,
"Kepler-79 e","Transit",,
"WASP-62 b","Transit",15.58100000,181.15500000
"Kepler-789 b","Transit",5.99000000,
"HD 187123 c","Radial Velocity",,572.09400000
"Kepler-1090 b","Transit",2.25000000,
"OGLE-2019-BLG-0249L b","Microlensing",,2253.40340563
"Kepler-814 b","Transit",2.04000000,
"Kepler-1067 c","Transit",1.43900000,
"Kepler-19 b","Transit",2.13000000,
"CoRoT-9 b","Transit",11.94879400,266.97720000
"WASP-79 b","Transit",,
"Kepler-603 d","Transit",1.22000000,
"Kepler-218 c","Transit",2.97000000,
"KMT-2022-BLG-1818L b","Microlensing",,908.98924402
"Kepler-352 d","Transit",0.72000000,
"Kepler-303 c","Transit",1.14000000,
"Kepler-655 b","Transit",2.48000000,
"Kepler-55 c","Transit",1.85000000,
"Kepler-510 b","Transit",2.45000000,
"Kepler-211 c","Transit",1.23800000,
"K2-279 b","Transit",1.00000000,
"Kepler-1374 b","Transit",2.39000000,
"Kepler-1086 b","Transit",2.27000000,
"Kepler-203 d","Transit",,
"Kepler-781 b","Transit",2.72000000,
"KMT-2019-BLG-1806L b","Microlensing",,4.47000000
"NY Vir b","Eclipse Timing Variations",,845.42780000
"Kepler-253 d","Transit",3.19900000,
"Kepler-400 b","Transit",1.69000000,
"Kepler-142 d","Transit",,
"Kepler-186 d","Transit",1.53000000,
"Kepler-380 c","Transit",1.25000000,
"OGLE-2012-BLG-0950L b","Microlensing",,24.00000000
"Kepler-92 d","Transit",1.91000000,
"Kepler-186 f","Transit",1.02000000,
"Kepler-176 c","Transit",,1.33000000
"Kepler-173 b","Transit",1.58000000,
"KMT-2021-BLG-0171L b","Microlensing",,6.10000000
"KMT-2016-BLG-1397L b","Microlensing",,
"Kepler-975 b","Transit",3.35000000,
"Kepler-297 b","Transit",3.20000000,
"K2-138 e","Transit",,14.11000000
"Kepler-100 c","Transit",,
"Kepler-984 b","Transit",2.54000000,
"Kepler-1960 b","Transit",0.98000000,
"Kepler-1961 b","Transit",1.11000000,
"Kepler-1723 b","Transit",2.80000000,
"Kepler-220 d","Transit",0.97000000,
"Kepler-450 c","Transit",2.59000000,
"WASP-99 b","Transit",12.33000000,883.53000000
"WASP-21 b","Transit",11.99363000,94.39551000
"Kepler-835 b","Transit",,
"Kepler-20 c","Transit",2.86800000,
"Kepler-501 c","Transit",,
"KMT-2021-BLG-0320L b","Microlensing",,31.78284070
"Kepler-1361 b","Transit",,
"Kepler-272 c","Transit",2.37800000,
"Kepler-741 b","Transit",2.80000000,
"Kepler-1981 b","Transit",9.23000000,
"Kepler-81 b","Transit",2.42000000,
"TYC 8998-760-1 c","Imaging",,2288.36453040
"K2-3 d","Transit",1.70000000,
"GJ 317 c","Radial Velocity",,489.45820000
"Kepler-975 b","Transit",3.35000000,
"Kepler-1554 b","Transit",2.74000000,
"Kepler-301 d","Transit",1.96000000,
"Kepler-1338 b","Transit",1.07600000,
"HAT-P-4 b","Transit",14.28000000,213.25500000
"Kepler-732 c","Transit",,
"Kepler-903 b","Transit",,
"Kepler-21 b","Transit",1.72000000,
"MASCARA-4 b","Transit",16.98160576,532.36258173
"Kepler-1065 b","Transit",,
"Kepler-783 b","Transit",0.93000000,
"Kepler-583 b","Transit",2.28000000,
"TOI-286 b","Transit",1.42000000,4.53000000
"TOI-1467 b","Transit",1.83300000,
"Kepler-112 c","Transit",2.60300000,
"Kepler-227 b","Transit",3.11000000,
"Kepler-468 b","Transit",13.34000000,
"Kepler-140 c","Transit",1.54000000,
"EPIC 206024342 d","Transit",2.60000000,
"Kepler-1278 b","Transit",,
"Kepler-1224 b","Transit",1.11000000,
"Kepler-1695 b","Transit",,
"Kepler-1897 b","Transit",2.81407954,
"Kepler-200 c","Transit",1.51600000,
"TOI-7510 b","Transit",11.65856551,
"Kepler-364 c","Transit",,
"Kepler-431 c","Transit",0.92000000,
"Kepler-1841 b","Transit",1.58000000,
"Kepler-884 b","Transit",0.93000000,
"Kepler-281 b","Transit",2.33000000,
"Kepler-1076 b","Transit",0.83000000,
"Kepler-1530 d","Transit",4.90000000,
"Kepler-865 b","Transit",2.42000000,
"Kepler-683 b","Transit",1.97000000,
"Kepler-497 b","Transit",8.65300000,
"Kepler-276 b","Transit",2.40000000,
"Kepler-190 c","Transit",,
"K2-19 c","Transit",4.10000000,10.80000000
"KMT-2023-BLG-0548L b","Microlensing",,219.30160083
"Kepler-314 b","Transit",0.84000000,
"Kepler-1107 b","Transit",1.65000000,
"Kepler-160 b","Transit",1.78000000,
"Kepler-275 b","Transit",,
"WASP-74 b","Transit",,
"Kepler-955 b","Transit",,
"Kepler-1505 b","Transit",1.13000000,
"Kepler-126 c","Transit",1.56000000,
"Kepler-1217 b","Transit",1.85100000,
"Kepler-187 b","Transit",1.88200000,
"Kepler-83 b","Transit",2.38000000,
"HD 332231 b","Transit",,
"TIC 279401253 c","Transit",,2548.98382414
"Kepler-351 c","Transit",3.19000000,
"Kepler-403 d","Transit",1.09000000,
"Kepler-311 d","Transit",2.01000000,
"Kepler-1097 b","Transit",3.12000000,
"Kepler-146 c","Transit",,
"Kepler-1526 b","Transit",,
"TOI-1694 b","Transit",5.34222660,31.30000000
"Kepler-666 b","Transit",,
"Kepler-449 b","Transit",1.57000000,
"Kepler-206 c","Transit",1.98000000,
"Kepler-1054 b","Transit",2.68900000,
"Kepler-1963 b","Transit",0.81000000,
"Kepler-1122 b","Transit",2.04000000,
"Kepler-330 b","Transit",1.35000000,
"Kepler-435 b","Transit",26.52000000,
"Kepler-1365 b","Transit",,
"Kepler-66 b","Transit",2.94000000,
"Kepler-1578 b","Transit",,
"HD 183263 c","Radial Velocity",,2529.91411972
"Kepler-1196 b","Transit",,
"Kepler-296 c","Transit",1.52000000,
"Kepler-312 b","Transit",1.04000000,
"KMT-2024-BLG-2059L b","Microlensing",,6.99222495
"14 Her b","Radial Velocity",,1506.45000000
"Kepler-972 b","Transit",,
"Kepler-194 d","Transit",2.40000000,
"Kepler-1165 c","Transit",,
"Kepler-539 b","Transit",8.52000000,
"Kepler-728 b","Transit",,
"Kepler-136 b","Transit",2.05000000,
"Kepler-1643 b","Transit",,
"TCP J05074264+2447555 b","Microlensing",,9.20000000
"Kepler-670 b","Transit",12.27400000,
"Kepler-851 b","Transit",1.54700000,
"WASP-4 b","Transit",,
"Kepler-605 b","Transit",1.39000000,
"AT2021ueyL b","Microlensing",,425.89006538
"Kepler-903 b","Transit",3.23000000,
"Kepler-137 b","Transit",1.74600000,
"Kepler-360 b","Transit",1.62000000,
"K2-187 e","Transit",1.90000000,
"K2-282 b","Transit",2.70000000,
"TOI-5110 b","Transit",11.98240037,921.70238030
